,key_0,Wiki_ID,tconst,Freebase_ID,movie,release_date,genres,countries,Ratio_Female_to_Total,num_female,num_male,languages,total_gross,gross,ratio_of_home_country,country,Region,treatment_region,n_languages,n_countries,propensity_score
5329,"('Germany',)",8577671,tt1027658,/m/03gqb4c,absurdistan,2008.0,"['Romantic comedy', 'Slice of life story', 'Romance Film', 'Comedy', 'World cinema']","['Azerbaijan', 'Germany']",0.25,1.0,3.0,['Russian'],113269.0,67552.0,0.5963855953526561,['Germany'],Europe,1,1,2,0.13876020399905115
5739,"('United States of America', 'Canada')",10760729,tt0469903,/m/02qp7rn,the express,2008.0,"['Sports', 'Period piece', 'Biography', 'Drama', 'Biopic [feature]']","['United States of America', 'Germany']",0.15384615384615385,2.0,11.0,['English'],9808124.0,9793406.0,0.9984994072260913,"['United States of America', 'Canada']",North America,0,1,2,0.13876020399905115
8417,"('Romania',)",31935934,tt1567130,/m/0dc2ctx,morgen,2010.0,"['Buddy Picture', 'Drama', 'World cinema']","['France', 'Romania', 'Hungary']",0.19444444444444445,7.0,29.0,"['Romanian', 'Hungarian language']",21437.0,21437.0,1.0,['Romania'],Europe,1,2,3,0.16289594579900218
7740,"('United States of America', 'Canada', 'South Korea')",25854460,tt1245526,/m/09v6jyh,red,2010.0,"['Crime Fiction', 'Action/Adventure', 'Action', 'Thriller', 'Comedy']","['United States of America', 'Canada', 'South Korea']",0.3333333333333333,5.0,10.0,"['Russian', 'English']",185700172.0,93435789.0,0.5031540250808169,"['United States of America', 'Canada', 'South Korea']",,0,2,3,0.16289594579900218
8061,"('Italy',)",28429079,tt1703125,/m/0crfqmt,someday this pain will be useful to you,2011.0,"['Comedy-drama', 'Drama', 'Comedy']","['United States of America', 'Italy']",0.7777777777777778,7.0,2.0,[],666922.0,666922.0,1.0,['Italy'],Europe,1,0,2,0.14773484543858945
8114,"('United States of America', 'Canada', 'United Arab Emirates')",29007186,tt1598778,/m/0dgnwwr,contagion,2011.0,"['Thriller', 'Action/Adventure', 'Disaster', 'Action', 'Science Fiction']","['United States of America', 'United Arab Emirates']",0.4666666666666667,7.0,8.0,[],136515867.0,76103152.0,0.5574674480879208,"['United States of America', 'Canada', 'United Arab Emirates']",,0,0,2,0.14773484543858945
8121,"('Iceland',)",29038716,tt1438466,/m/0dgpj9v,mamma gogo,2010.0,"['Drama', 'Comedy', 'World cinema']",['Iceland'],0.3333333333333333,1.0,2.0,['Icelandic'],190422.0,190422.0,1.0,['Iceland'],Europe,1,1,1,0.13794235190038834
6039,"('United States of America', 'Canada')",12621957,tt0963966,/m/05pdd86,the sorcerer's apprentice,2010.0,"['Science Fiction', 'Adventure', 'Fantasy', 'Comedy', 'Drama', 'Family Film', 'Action']",['United States of America'],0.3125,5.0,11.0,['English'],210554954.0,63150991.0,0.2999264078108559,"['United States of America', 'Canada']",North America,0,1,1,0.13794235190038834
768,"('United Kingdom',)",401782,tt0330111,/m/023z14,the calcium kid,2004.0,"['Parody', 'Sports', 'Mockumentary', 'Comedy', 'Boxing']",['United Kingdom'],0.2222222222222222,2.0,7.0,['English'],109202.0,109202.0,1.0,['United Kingdom'],Europe,1,1,1,0.11393902414204478
1633,"('United States of America', 'Canada')",1009516,tt0339412,/m/03ywfs,mr. 3000,2004.0,"['Sports', 'Drama', 'Comedy', 'Baseball']",['United States of America'],0.1,1.0,9.0,['English'],21839377.0,21811187.0,0.9987092122637015,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
186,"('United States of America', 'Canada')",76383,tt0049833,/m/0k4kk,the ten commandments,1956.0,"['Christian film', 'Adventure', 'Costume drama', 'Roadshow theatrical release', 'Remake', 'Epic', 'Drama', 'History']",['United States of America'],0.2857142857142857,6.0,15.0,['English'],65500000.0,65500000.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.021876760535218132
4395,"('United Kingdom',)",5150901,tt0051204,/m/0d53h9,woman in a dressing gown,1957.0,['Drama'],['United Kingdom'],0.6,6.0,4.0,[],21371.0,21371.0,1.0,['United Kingdom'],Europe,1,0,1,0.02188250426697306
8125,"('United Kingdom',)",29054788,tt1441956,/m/0dljxqy,west is west,2010.0,"['Drama', 'Coming of age', 'Comedy']",['United Kingdom'],0.4,6.0,9.0,"['Punjabi language', 'English']",4552055.0,4401341.0,0.9668909975824106,['United Kingdom'],Europe,1,2,1,0.1423001892127361
6576,"('United States of America', 'Canada')",16936786,tt0815236,/m/0412p80,she's out of my league,2010.0,"['Romantic comedy', 'Romance Film', 'Comedy']",['United States of America'],0.38461538461538464,5.0,8.0,"['Ukrainian', 'English']",48640461.0,32010860.0,0.6581117724192622,"['United States of America', 'Canada']",North America,0,2,1,0.1423001892127361
5591,"('Germany',)",9818778,tt0396746,/m/02pt4h_,muxmauschenstill,2004.0,['Comedy'],['Germany'],,,,['German'],1758441.0,1722467.0,0.9795421057630026,['Germany'],Europe,1,1,1,0.11393902414204478
1049,"('United States of America', 'Canada')",592297,tt0265208,/m/02t8gx,the girl next door,2004.0,"['Romantic comedy', 'Sex comedy', 'Drama', 'Comedy', 'Romance Film', 'Teen']",['United States of America'],0.36363636363636365,4.0,7.0,['English'],30012627.0,14589444.0,0.48611019621841167,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
6887,"('Russia',)",19285459,tt1101026,/m/04ld28q,admiral,2008.0,"['Historical fiction', 'War film', 'Period piece', 'Drama', 'Biopic [feature]', 'Romance Film', 'Biographical film']",['Russia'],0.25,1.0,3.0,"['French', 'Russian']",39143930.0,34527887.0,0.8820751263350409,['Russia'],Europe,1,2,1,0.13363500903978245
4683,"('United States of America', 'Canada')",5884079,tt0814022,/m/0fbrd7,bangkok dangerous,2008.0,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Action/Adventure', 'Crime Thriller', 'Action']",['United States of America'],0.25,1.0,3.0,"['English', 'Thai']",42358689.0,15298133.0,0.36115690454914695,"['United States of America', 'Canada']",North America,0,2,1,0.13363500903978245
1771,"('United Kingdom',)",1128444,tt0323298,/m/048qfd,the mother,2003.0,"['Romantic drama', 'Romance Film', 'Drama']","['England', 'United Kingdom']",0.5555555555555556,5.0,4.0,['English'],2212582.0,226579.0,0.10240479222916936,['United Kingdom'],Europe,1,1,2,0.11838406429737951
859,"('United States of America', 'Canada', 'Australia')",460052,tt0327056,/m/02c638,mystic river,2003.0,"['Thriller', 'Crime Fiction', 'Tragedy', 'Psychological thriller', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller']","['United States of America', 'Australia']",0.2631578947368421,5.0,14.0,['English'],139942708.0,94900281.0,0.6781366628977911,"['United States of America', 'Canada', 'Australia']",,0,1,2,0.11838406429737951
7105,"('Austria',)",21210395,tt1173745,/m/05c23s4,revanche,2008.0,"['Crime Fiction', 'Thriller', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film']",['Austria'],0.2857142857142857,2.0,5.0,"['Russian', 'German']",886407.0,282103.0,0.31825448129358186,['Austria'],Europe,1,2,1,0.13363500903978245
3850,"('United States of America', 'Canada')",3858746,tt0479952,/m/0b3n61,madagascar: escape 2 africa,2008.0,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",['United States of America'],0.2727272727272727,6.0,16.0,"['Italian', 'English']",602151400.0,180010950.0,0.2989463281161515,"['United States of America', 'Canada']",North America,0,2,1,0.13363500903978245
4410,"('France',)",5203878,tt0286009,/m/0d7p6n,les rois mages,2001.0,"['Fantasy', 'Comedy']",['France'],0.0,0.0,2.0,[],11702020.0,11702020.0,1.0,['France'],Europe,1,0,1,0.10005520654365087
2616,"('United States of America', 'Canada')",2027381,tt0282856,/m/06g5gf,porn star: the legend of ron jeremy,2001.0,"['Biography', 'Adult', 'Film', 'Documentary']",['United States of America'],,,,[],421516.0,421516.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.10005520654365087
4033,"('France',)",4232830,tt0381442,/m/0brb80,narco,2004.0,['Comedy'],['France'],0.29411764705882354,5.0,12.0,['French'],4335691.0,4335691.0,1.0,['France'],Europe,1,1,1,0.11393902414204478
1299,"('United States of America', 'Canada')",733213,tt0368933,/m/036p6v,the princess diaries 2: royal engagement,2004.0,"['Romantic comedy', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']",['United States of America'],0.5,9.0,9.0,['English'],128574347.0,95170481.0,0.7401980505489171,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
42,"('United States of America', 'Canada')",29942,tt0061722,/m/07cdz,the graduate,1967.0,"['Romance Film', 'Drama', 'Comedy']",['United States of America'],0.42857142857142855,6.0,8.0,['English'],105015008.0,104945305.0,0.9993362567757934,"['United States of America', 'Canada']",North America,0,1,1,0.03231490940054961
4894,"('United Kingdom',)",6446071,tt0057076,/m/025twgt,from russia with love,1963.0,"['Thriller', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",['United Kingdom'],0.4117647058823529,7.0,10.0,"['Romani language', 'Turkish', 'Russian', 'English']",24809727.0,12027.0,0.0004847695422041524,['United Kingdom'],Europe,1,4,1,0.0311703189177118
8256,"('Russia',)",30624551,tt1437357,/m/0g9w0bz,faust,2011.0,"['Fantasy', 'Drama']",['Russia'],0.26666666666666666,4.0,11.0,"['German', 'Russian']",64556.0,6424.0,0.09951050250944916,['Russia'],Europe,1,2,1,0.1468058717980621
7908,"('United States of America', 'Canada')",27216746,tt1586752,/m/0bwhkkw,machine gun preacher,2011.0,"['Crime Fiction', 'Biographical film', 'Action', 'Drama']",['United States of America'],0.4,6.0,9.0,"['Arabic', 'English']",3337772.0,538690.0,0.16139209029256643,"['United States of America', 'Canada']",North America,0,2,1,0.1468058717980621
6865,"('Austria',)",19148195,tt0459102,/m/04lg_gy,import export,2007.0,"['Drama', 'Indie', 'Adult']",['Austria'],0.5,1.0,1.0,"['Russian', 'English', 'German', 'Slovak']",563513.0,227432.0,0.40359672270204944,['Austria'],Europe,1,4,1,0.13784663460687654
1830,"('United States of America', 'Canada')",1178011,tt0386032,/m/04dsnp,sicko,2007.0,"['Culture & Society', 'Indie', 'History', 'Drama', 'Comedy', 'Political cinema', 'Social issues', 'Documentary']",['United States of America'],,,,"['French', 'Russian', 'English', 'Spanish']",36127673.0,24540079.0,0.6792598847980051,"['United States of America', 'Canada']",North America,0,4,1,0.13784663460687654
983,"('United States of America', 'Canada')",545615,tt0039631,/m/02nmmc,monsieur verdoux,1947.0,"['Crime Fiction', 'Crime Comedy', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy', 'Black comedy']",['United States of America'],0.5555555555555556,5.0,4.0,['English'],65718.0,64636.0,0.9835357131988192,"['United States of America', 'Canada']",North America,0,1,1,0.015856927059948442
1566,"('United Kingdom',)",960657,tt0036112,/m/03tl01,the life and death of colonel blimp,1943.0,"['Romance Film', 'Drama', 'War film']","['England', 'United Kingdom']",0.23529411764705882,4.0,13.0,"['French', 'German', 'English']",88686.0,88686.0,1.0,['United Kingdom'],Europe,1,3,2,0.015955916248633635
2730,"('United Kingdom',)",2157292,tt0375920,/m/06r1z1,the libertine,2004.0,"['Romantic drama', 'Romance Film', 'Biography', 'Drama', 'Period piece']",['United Kingdom'],0.36363636363636365,4.0,7.0,['English'],10788122.0,1109945.0,0.1028858405568643,['United Kingdom'],Europe,1,1,1,0.11393902414204478
1439,"('United States of America', 'Canada')",882119,tt0374900,/m/03lfd_,napoleon dynamite,2004.0,"['Indie', 'Absurdism', 'Cult', 'Coming of age', 'Comedy', 'Drama', 'Romance Film', 'Teen']",['United States of America'],0.45454545454545453,5.0,6.0,['English'],46067492.0,44540956.0,0.9668630538862415,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
6131,"('Italy',)",13196764,tt0306456,/m/03byhr3,amnesia,2002.0,['Drama'],"['Spain', 'Italy']",0.3333333333333333,1.0,2.0,['Italian'],2171222.0,2000657.0,0.9214428556821919,['Italy'],Europe,1,1,2,0.11463348639386026
779,"('United States of America', 'Canada')",408849,tt0265298,/m/024tb7,big fat liar,2002.0,"['Comedy', 'Family Film', ""Children's/Family"", 'Adventure', 'Slapstick']","['United States of America', 'Germany']",0.29411764705882354,5.0,12.0,['English'],52666810.0,48360547.0,0.918235735181227,"['United States of America', 'Canada']",North America,0,1,2,0.11463348639386026
5718,"('United Kingdom',)",10591637,tt0051879,/m/02qjnzb,look back in anger,1959.0,"['Kitchen sink realism', 'Drama', 'British New Wave', 'Black-and-white']",['United Kingdom'],0.3333333333333333,4.0,8.0,['English'],7593.0,7593.0,1.0,['United Kingdom'],Europe,1,1,1,0.024342382961637585
2846,"('United States of America', 'Canada')",2287636,tt0053285,/m/0711k3,sleeping beauty,1959.0,"['Costume drama', 'Animation', 'Musical', 'Fantasy', 'Drama', 'Romance Film', 'Family Film']",['United States of America'],0.5,5.0,5.0,['English'],51600000.0,51600000.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.024342382961637585
8835,"('Spain',)",36363854,tt1838618,/m/0k3h8d2,paranormal xperience 3d,2011.0,"['Thriller', 'Horror']",['Spain'],,,,['Spanish'],4620995.0,2674168.0,0.5786996090668785,['Spain'],Europe,1,1,1,0.1423329492443697
3172,"('United States of America', 'Canada')",2675554,tt0472181,/m/07x4qr,the smurfs,2011.0,"['Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",['United States of America'],0.21739130434782608,5.0,18.0,['English'],557720941.0,142614158.0,0.2557088097576024,"['United States of America', 'Canada']",North America,0,1,1,0.1423329492443697
7910,"('United States of America', 'Canada', 'Germany', 'United Kingdom')",27250998,tt1521197,/m/0b76d_m,anonymous,2011.0,"['Thriller', 'Drama']","['United States of America', 'United Kingdom', 'Germany']",0.125,2.0,14.0,"['French', 'Italian', 'Ancient Greek', 'English', 'American English']",14850816.0,7427522.0,0.5001423490803468,"['United States of America', 'Canada', 'Germany', 'United Kingdom']",,0,5,3,0.1836390358156724
6871,"('Austria',)",19197890,tt1258187,/m/04lgh9k,universalove,2008.0,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']","['Austria', 'Serbia', 'Luxembourg']",0.4,2.0,3.0,"['Portuguese', 'Spanish', 'French', 'Luxembourgish language', 'English', 'Serbian language', 'Japanese', 'German']",71554.0,54026.0,0.7550381530033261,['Austria'],Europe,1,8,3,0.18351836015560122
5372,"('Russia',)",8764756,tt0415678,/m/027hyjc,boy s tenyu,2005.0,['Drama'],['Russia'],0.0,0.0,1.0,"['English', 'Russian']",8120875.0,7200000.0,0.8866039681684548,['Russia'],Europe,1,2,1,0.12147754432754851
888,"('United States of America', 'Canada')",474085,tt0408524,/m/02dvxc,bad news bears,2005.0,"['Sports', 'Family Film', 'Comedy']",['United States of America'],0.18181818181818182,2.0,9.0,"['English', 'Spanish']",34193135.0,32868349.0,0.9612557900876887,"['United States of America', 'Canada']",North America,0,2,1,0.12147754432754851
2576,"('Germany',)",1991057,tt0258760,/m/06cdk3,lammbock,2001.0,"['Stoner film', 'Comedy']",['Germany'],0.3333333333333333,1.0,2.0,[],4202851.0,4202851.0,1.0,['Germany'],Europe,1,0,1,0.10005520654365087
5173,"('United States of America', 'Canada')",7784121,tt0252684,/m/0kvh3j,manic,2001.0,"['Drama', 'Indie']",['United States of America'],0.14285714285714285,1.0,6.0,[],69958.0,69958.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.10005520654365087
6459,"('United Kingdom',)",15787218,tt0458425,/m/03ntphf,mclibel,2005.0,"['Drama', 'Documentary']",['United Kingdom'],0.0,0.0,3.0,['English'],6450.0,1329.0,0.20604651162790696,['United Kingdom'],Europe,1,1,1,0.11766990042882075
2063,"('United States of America', 'Canada')",1385251,tt0396269,/m/04yc76,wedding crashers,2005.0,"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Comedy']",['United States of America'],0.3888888888888889,7.0,11.0,['English'],288485135.0,209273411.0,0.7254218176614196,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
5439,"('Germany',)",9034320,tt0418657,/m/027v9pc,goldene zeiten,2006.0,"['Crime Fiction', 'Drama', 'Comedy']",['Germany'],0.2,1.0,4.0,['German'],267259.0,267259.0,1.0,['Germany'],Europe,1,1,1,0.12150618972278616
3013,"('United States of America', 'Canada')",2465797,tt0416449,/m/07f_t4,300,2006.0,"['Historical fiction', 'Adventure', 'Superhero movie', 'Costume drama', 'Film adaptation', 'Epic', 'Action/Adventure', 'Fantasy', 'War film', 'Historical Epic', 'Action']",['United States of America'],0.14285714285714285,2.0,12.0,['English'],454380700.0,210629101.0,0.46355204127287974,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
4061,"('United Kingdom',)",4299478,tt0099768,/m/0bvvts,hidden agenda,1990.0,"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller']",['United Kingdom'],0.42857142857142855,3.0,4.0,['English'],1232210.0,201272.0,0.16334228743477167,['United Kingdom'],Europe,1,1,1,0.0716727873098999
103,"('United States of America', 'Canada')",55325,tt0100802,/m/0fd4x,total recall,1990.0,"['Thriller', 'Science Fiction', 'Future noir', 'Adventure', 'Action/Adventure', 'Action', 'Dystopia']",['United States of America'],0.3,6.0,14.0,['English'],119428142.0,119412921.0,0.999872550977139,"['United States of America', 'Canada']",North America,0,1,1,0.0716727873098999
6646,"('United Kingdom',)",17456456,tt0366450,/m/04663_4,five children and it,2004.0,"['Family Film', 'Fantasy', 'Adventure']",['United Kingdom'],0.3,3.0,7.0,['English'],5072125.0,2904279.0,0.5725961012396185,['United Kingdom'],Europe,1,1,1,0.11393902414204478
986,"('United States of America', 'Canada')",547378,tt0343135,/m/02nt3d,along came polly,2004.0,"['Romantic comedy', 'Gross out', 'Romance Film', 'Gross-out film', 'Comedy']",['United States of America'],0.375,6.0,10.0,['English'],178311729.0,88097164.0,0.4940626423963395,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
2331,"('Switzerland',)",1659846,tt0372237,/m/05ldk6,guess who,2005.0,"['Romantic comedy', 'Romance Film', 'Comedy of manners', 'Comedy', 'Domestic Comedy']",['Switzerland'],0.5,7.0,7.0,['English'],103121466.0,344992.0,0.0033454916166533164,['Switzerland'],Europe,1,1,1,0.11766990042882075
2754,"('United States of America', 'Canada')",2184642,tt0378109,/m/06t6vl,into the blue,2005.0,"['Thriller', 'Crime Fiction', 'Adventure', 'Remake', 'Action/Adventure', 'Action']",['United States of America'],0.25,2.0,6.0,['English'],46117696.0,18801234.0,0.4076793862382024,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
8762,"('Finland',)",35601891,tt2048846,/m/0jk_2_d,risto,2011.0,"['Comedy film', 'Drama']",['Finland'],0.0,0.0,1.0,['Finnish'],154855.0,154855.0,1.0,['Finland'],Europe,1,1,1,0.1423329492443697
5155,"('United States of America', 'Canada')",7692089,tt1853739,/m/0h66b8k,you're next,2011.0,"['Thriller', 'Horror']",['United States of America'],0.46153846153846156,6.0,7.0,['American English'],26895481.0,18494006.0,0.6876250326216512,"['United States of America', 'Canada']",North America,0,1,1,0.1423329492443697
8606,"('United Kingdom',)",34014071,tt2132486,/m/0hrdn0y,the gruffalo's child,2011.0,"['Short Film', 'Family Film', 'Animation']","['United Kingdom', 'Germany']",0.3333333333333333,3.0,6.0,['English'],41187.0,17465.0,0.4240415665137058,['United Kingdom'],Europe,1,1,2,0.15234737249929575
7806,"('United States of America', 'Canada')",26252728,tt0409847,/m/0cc5mcj,cowboys & aliens,2011.0,"['Thriller', 'Science Fiction', 'Adventure', 'Science fiction Western', 'Action/Adventure', 'Western', 'Fantasy', 'War film', 'Drama', 'Action']","['United States of America', 'India']",0.14285714285714285,3.0,18.0,['English'],172509853.0,100240551.0,0.5810714533505515,"['United States of America', 'Canada']",North America,0,1,2,0.15234737249929575
4884,"('Spain',)",6415319,tt0409793,/m/0g4fq_,cargo,2006.0,"['Thriller', 'Crime Thriller', 'Indie', 'Psychological thriller']","['Spain', 'Sweden', 'United Kingdom']",0.0,0.0,6.0,['English'],117728.0,117728.0,1.0,['Spain'],Europe,1,1,3,0.13958211995782946
2620,"('United States of America', 'Canada', 'United Kingdom')",2029825,tt0376994,/m/06gb1w,x-men: the last stand,2006.0,"['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action', 'Sci-Fi Adventure']","['United States of America', 'Canada', 'United Kingdom']",0.43333333333333335,13.0,17.0,['English'],460435291.0,270008308.0,0.5864196626057494,"['United States of America', 'Canada', 'United Kingdom']",,0,1,3,0.13958211995782946
15,"('United States of America', 'Canada')",9835,tt0082340,/m/02p5d,escape from new york,1981.0,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Western', 'Escape Film', 'Action', 'Dystopia']","['United States of America', 'United Kingdom']",0.16666666666666666,2.0,10.0,['English'],25274965.0,25244626.0,0.9987996422546975,"['United States of America', 'Canada']",North America,0,1,2,0.056813614816450746
613,"('Russia',)",286266,tt0079944,/m/01q19y,stalker,1979.0,"['Science Fiction', 'World cinema']","['Soviet Union', 'Russia', 'Germany']",0.25,1.0,3.0,['Russian'],387048.0,81252.0,0.2099274508588082,['Russia'],Europe,1,1,3,0.05718236579038521
6461,"('Germany',)",15828540,tt1124377,/m/05pdcd2,john rabe,2009.0,"['History', 'Drama', 'Docudrama', 'World cinema', 'Chinese Movies']","['France', 'China', 'Germany']",0.21428571428571427,3.0,11.0,"['English', 'Mandarin Chinese', 'Standard Mandarin', 'German', 'Cantonese']",1484665.0,1241380.0,0.8361347509370801,['Germany'],Europe,1,5,3,0.17296421657536157
6282,"('United States of America', 'Canada', 'Spain')",14291388,tt1135092,/m/047vldj,the limits of control,2009.0,"['Thriller', 'Crime Fiction', 'Japanese Movies', 'Indie', 'Crime Drama', 'Mystery', 'Crime Thriller']","['United States of America', 'Spain', 'Japan']",0.3333333333333333,4.0,8.0,"['French', 'Japanese', 'Arabic', 'English', 'Spanish']",1981134.0,521808.0,0.2633885441368428,"['United States of America', 'Canada', 'Spain']",,0,5,3,0.17296421657536157
7592,"('France',)",24735162,tt0284970,/m/080d0c1,clement,2001.0,"['Romance Film', 'Drama']",['France'],0.3333333333333333,2.0,4.0,['French'],12934.0,12934.0,1.0,['France'],Europe,1,1,1,0.10335963270907067
74,"('United States of America', 'Canada')",42507,tt0247425,/m/0bnzd,in the bedroom,2001.0,"['Crime Fiction', 'Drama', 'Indie', 'Psychological thriller']",['United States of America'],0.36363636363636365,4.0,7.0,['English'],40641741.0,35930604.0,0.8840813192525389,"['United States of America', 'Canada']",North America,0,1,1,0.10335963270907067
5790,"('France',)",11133585,tt0397530,/m/02r149j,man to man,2005.0,['Drama'],"['France', 'South Africa', 'United Kingdom']",0.25,1.0,3.0,['English'],3532838.0,3392867.0,0.9603800117639133,['France'],Europe,1,1,3,0.135262995817744
2151,"('United States of America', 'Canada', 'Germany', 'New Zealand')",1469695,tt0357507,/m/053_x9,boogeyman,2005.0,"['Thriller', 'Horror', 'Supernatural', 'Mystery', 'Drama', 'Teen']","['United States of America', 'New Zealand', 'Germany']",0.625,5.0,3.0,['English'],65484763.0,48470941.0,0.7401865530153938,"['United States of America', 'Canada', 'Germany', 'New Zealand']",,0,1,3,0.135262995817744
81,"('United States of America', 'Canada')",43849,tt0053604,/m/0b_5d,the apartment,1960.0,"['Romantic comedy', 'Comedy-drama', 'Workplace Comedy', 'Black-and-white', 'Drama', 'Comedy', 'Romance Film']",['United States of America'],0.3333333333333333,2.0,4.0,['English'],18778738.0,18600000.0,0.990481895002742,"['United States of America', 'Canada']",North America,0,1,1,0.025222976779714374
2135,"('France',)",1446009,tt0050706,/m/0526k9,mon oncle,1958.0,"['Comedy', 'World cinema']","['France', 'Italy']",0.3333333333333333,2.0,4.0,['French'],84979.0,50573.0,0.5951235011002718,['France'],Europe,1,1,2,0.025392207528554336
8240,"('United Kingdom',)",30459784,tt1658797,/m/0cmbrdw,anuvahood,2011.0,"['Action/Adventure', 'Action', 'Comedy']",['United Kingdom'],0.18181818181818182,2.0,9.0,[],3405485.0,3405485.0,1.0,['United Kingdom'],Europe,1,0,1,0.13797427006897214
8322,"('Brazil',)",31217842,tt1587828,/m/0gjb3zx,bruna surfistinha,2011.0,['Drama'],['Brazil'],1.0,2.0,0.0,[],12380488.0,12356515.0,0.9980636466026218,['Brazil'],South America,0,0,1,0.13797427006897214
7021,"('Slovenia',)",20471221,tt1288482,/m/04zxwp7,pokrajina st.2,2008.0,"['Thriller', 'World cinema']",['Slovenia'],0.3333333333333333,1.0,2.0,[],30032.0,30032.0,1.0,['Slovenia'],Europe,1,0,1,0.1254792158739273
7275,"('United States of America', 'Canada')",22641486,tt0903943,/m/05zvjw6,the end of poverty?,2008.0,"['Culture & Society', 'History', 'Political cinema', 'Political drama', 'Social issues', 'Documentary']",['United States of America'],0.3333333333333333,1.0,2.0,[],57805.0,57805.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.1254792158739273
6579,"('France',)",16950538,tt0316954,/m/04132z_,a+ pollux,2002.0,"['Romantic comedy', 'Romantic drama', 'Comedy-drama', 'Drama']",['France'],,,,['French'],105414.0,105414.0,1.0,['France'],Europe,1,1,1,0.10678584141223844
514,"('United States of America', 'Canada')",229047,tt0278435,/m/01hbdd,enough,2002.0,"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",['United States of America'],0.3333333333333333,3.0,6.0,['English'],51806184.0,40007742.0,0.7722580377663022,"['United States of America', 'Canada']",North America,0,1,1,0.10678584141223844
5463,"('United Kingdom',)",9132395,tt0834951,/m/027yw9p,seachd: the inaccessible pinnacle,2007.0,"['Family Film', 'Drama']","['United Kingdom', 'Scotland']",0.6666666666666666,2.0,1.0,['Scottish Gaelic language'],19978.0,19978.0,1.0,['United Kingdom'],Europe,1,1,2,0.1344625380836463
4547,"('United States of America', 'Canada', 'United Kingdom')",5549065,tt0408236,/m/0ds11z,sweeney todd: the demon barber of fleet street,2007.0,"['Crime Fiction', 'Tragedy', 'Horror', 'Supernatural', 'Musical', 'Drama']","['United States of America', 'United Kingdom']",0.23076923076923078,3.0,10.0,['English'],153383627.0,74645873.0,0.48666128491015537,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.1344625380836463
7443,"('Germany',)",23887068,tt1181791,/m/076w4mr,black death,2010.0,"['Thriller', 'Horror', 'Adventure', 'Action/Adventure', 'Mystery', 'Drama', 'Action']","['United Kingdom', 'Germany']",0.25,4.0,12.0,['English'],382879.0,242764.0,0.6340488770603768,['Germany'],Europe,1,1,2,0.14770105619713866
6995,"('United States of America', 'Canada', 'Australia')",20223641,tt1219342,/m/05fcbk7,legend of the guardians: the owls of ga'hoole,2010.0,"['Fantasy', 'Adventure', 'Animation']","['United States of America', 'Australia']",0.4166666666666667,10.0,14.0,['English'],139162152.0,60344775.0,0.4336292169439863,"['United States of America', 'Canada', 'Australia']",,0,1,2,0.14770105619713866
7915,"('Italy', 'France', 'United Kingdom', 'Spain', 'Belgium')",27314248,tt1528312,/m/0bx_1xp,route irish,2010.0,"['Crime Fiction', 'Thriller', 'Drama']","['France', 'Belgium', 'Italy', 'United Kingdom', 'Spain']",0.2,1.0,4.0,['English'],1022411.0,929365.0,0.908993545648472,"['Italy', 'France', 'United Kingdom', 'Spain', 'Belgium']",,0,1,5,0.1804163652761122
8809,"('Belgium',)",36035404,tt1301308,/m/0j_6phf,mixed kebab,2012.0,"['LGBT', 'Drama']","['Belgium', 'Turkey']",0.3125,5.0,11.0,"['Dutch', 'Arabic', 'French', 'Flemish language', 'Turkish', 'English']",96217.0,96217.0,1.0,['Belgium'],Europe,1,6,2,0.18257269707068588
